idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,hygienist_for_general,hygienist_for_pediatric
3520," 38 CAMELLIA CT,-,-,LITITZ,PENNSYLVANIA,17543",1.0,0.0,0.0,71.0,40.10991042,40.10991042,2.0,0.0
3521," 38 FREDERICK WAY,-,-,KIRKWOOD,PENNSYLVANIA,17536",1.0,0.0,0.0,71.0,39.80752075,39.80752075,2.0,0.0
3522," 38 MCALLISTER ST,-,-,HANOVER,PENNSYLVANIA,17331",1.0,0.0,0.0,133.0,39.79838808,39.79838808,2.0,0.0
3523," 38 NORTH 2ND STREET,-,-,LEWISBURG,PENNSYLVANIA,17837",1.0,0.0,0.0,119.0,40.96586903,40.96586903,2.0,0.0
3524," 38 PETERSBURG LN,-,-,DUNCANNON,PENNSYLVANIA,17020",1.0,0.0,0.0,99.0,40.40366187,40.40366187,2.0,0.0
3525," 38 STATE AVE,-,-,CARLISLE,PENNSYLVANIA,17013",2.0,0.0,0.0,41.0,40.18020638,40.18020638,4.0,0.0
3526," 38 SUNNYBROOK DRIVE,-,-,DOYLESTOWN,PENNSYLVANIA,18901",0.0,0.0,1.0,17.0,40.30426087,40.30426087,0.0,0.0
3527," 38 WILLIAMS WAY ,-,-,DOWNINGTOWN,PENNSYLVANIA,19335",0.0,0.0,1.0,29.0,40.00371908,40.00371908,0.0,0.0
3528," 380 MIDDLETOWN BLVD.,SUITE 712,-,LANGHORNE,PENNSYLVANIA,19047",1.0,0.0,0.0,17.0,40.18675375,40.18675375,2.0,0.0
3529," 380 NORTHGATE DRIVE,-,-,WARRENDALE,PENNSYLVANIA,15086",0.0,0.0,1.0,3.0,40.6573105,40.6573105,0.0,0.0
3530," 3801 BRYNWOOD CT,-,-,COLLEGEVILLE,PENNSYLVANIA,19426-3679",1.0,0.0,0.0,91.0,40.19132697,40.19132697,2.0,0.0
3531," 3801 MARKET STREET,-,-,CAMP HILL,PENNSYLVANIA,17011",1.0,0.0,0.0,41.0,40.23874008,40.23874008,2.0,0.0
3532," 3801 MARKET STREET,-,-,CAMP-HILL,PENNSYLVANIA,17011",2.0,0.0,0.0,41.0,40.23874008,40.23874008,4.0,0.0
3533," 3804 NATALIE LANE,-,-,DOVER,PENNSYLVANIA,17315",1.0,0.0,0.0,133.0,39.97452048,39.97452048,2.0,0.0
3534," 3805 RASPBERRY STREET,-,-,ERIE,PENNSYLVANIA,16509",0.0,0.0,1.0,49.0,42.09355553,42.09355553,0.0,0.0
3535," 3806 BEN FRANKLIN HIGHWAY,PO BOX 132,-,BELSANO,PENNSYLVANIA,15922",2.0,0.0,0.0,21.0,40.51759751,40.51759751,4.0,0.0
3536," 3806 BENSALEM BLVD,APT #262,-,BENSALEM,PENNSYLVANIA,19020",1.0,0.0,0.0,17.0,40.09248826,40.09248826,2.0,0.0
3537," 3810 TREMBLEY CT,-,-,CHESTER SPRGS,PENNSYLVANIA,19425",1.0,0.0,0.0,29.0,40.10220784,40.10220784,2.0,0.0
3538," 3811 FREEMANSBURG AVE,-,-,EASTON,PENNSYLVANIA,18045",1.0,0.0,0.0,95.0,40.66455121,40.66455121,2.0,0.0
3539," 3811 TREXLER BLVD,-,-,ALLENTOWN,PENNSYLVANIA,18104",1.0,0.0,0.0,77.0,40.60213737,40.60213737,2.0,0.0
3540," 3815 VINCENT DRIVE,-,-,COLLEGEVILLE,PENNSYLVANIA,19426",1.0,0.0,0.0,91.0,40.18483529,40.18483529,2.0,0.0
3541," 3817 RAYMOND ST,-,-,READING,PENNSYLVANIA,196051945",1.0,0.0,0.0,11.0,40.39689979999999,40.39689979999999,2.0,0.0
3542," 3822 SCHAPER AVENUE,-,-,ERIE,PENNSYLVANIA,16508",0.0,0.0,1.0,49.0,42.08157129,42.08157129,0.0,0.0
3543," 3822 WAYNE ST,-,-,ERIE,PENNSYLVANIA,16504",1.0,0.0,0.0,49.0,42.10803708,42.10803708,2.0,0.0
3544," 3825 LINGLESTOWN RD,-,-,HARRISBURG,PENNSYLVANIA,17110",0.0,0.0,1.0,43.0,40.33216277,40.33216277,0.0,0.0
3545," 3831 CRESSON ST,-,-,PHILADELPHIA,PENNSYLVANIA,19127",1.0,0.0,0.0,101.0,40.02056771,40.02056771,2.0,0.0
3546," 385 AMBLER RD,-,-,FT WASHINGTON,PENNSYLVANIA,19034",1.0,0.0,0.0,91.0,40.14340992,40.14340992,2.0,0.0
3547," 385 ATKINS AVE,-,-,COATESVILLE,PENNSYLVANIA,19320",1.0,0.0,0.0,29.0,39.99679838,39.99679838,2.0,0.0
3548," 386 EPPS STREET,-,-,WIND GAP,PENNSYLVANIA,18091",1.0,0.0,0.0,95.0,40.83146545,40.83146545,2.0,0.0
3549," 386 HOMESTEAD DRIVE,-,-,LEBANON,PENNSYLVANIA,17042",1.0,0.0,0.0,75.0,40.32023887,40.32023887,2.0,0.0
3550," 386 WOODHAVEN RD,-,-,PHILADELPHIA,PENNSYLVANIA,19116",1.0,0.0,0.0,101.0,40.12586545,40.12586545,2.0,0.0
3551," 3861 RAMAGE RUN,-,-,HUNTINGDON VALLEY,PENNSYLVANIA,19006",1.0,0.0,0.0,91.0,40.13339275,40.13339275,2.0,0.0
3552," 387 N 9TH AVE,-,-,SCRANTON,PENNSYLVANIA,18504",1.0,0.0,0.0,69.0,41.41222534,41.41222534,2.0,0.0
3553," 387 NORTH 9TH AVE,-,-,SCRANTON,PENNSYLVANIA,18504",1.0,0.0,0.0,69.0,41.41222534,41.41222534,2.0,0.0
3554," 3872 ROUTE 31,P O BOX 111,-,JONES MILLS,PENNSYLVANIA,15646",1.0,0.0,0.0,129.0,40.09732836,40.09732836,2.0,0.0
3555," 3894 OLD WILLIAM PENN HWY,-,-,MURRYSVILLE,PENNSYLVANIA,15668",0.0,1.0,0.0,129.0,40.42845372,40.42845372,0.0,2.0
3556," 39 N DECATUR ST,-,-,STRASBURG,PENNSYLVANIA,17579",1.0,0.0,0.0,71.0,39.98395317,39.98395317,2.0,0.0
3557," 39 SOUTH WYOMING AVENUE,-,-,ARDMORE,PENNSYLVANIA,19003",1.0,0.0,0.0,91.0,40.01020061,40.01020061,2.0,0.0
3558," 39 SPRUCE AVENUE,-,-,BIRDSBORO,PENNSYLVANIA,19508",1.0,0.0,0.0,11.0,40.2971909,40.2971909,2.0,0.0
3559," 39 W LUDLOW STREET,-,-,SUMMIT HILL,PENNSYLVANIA,18250",2.0,0.0,0.0,25.0,40.8246612,40.8246612,4.0,0.0
3560," 390 HARLEYSVILLE PIKE,-,-,SOUDERTON,PENNSYLVANIA,18964",3.0,0.0,0.0,91.0,40.31353374,40.31353374,6.0,0.0
3561," 390 PARK AVENUE,-,-,MEADVILLE,PENNSYLVANIA,16335",1.0,0.0,0.0,39.0,41.65228738,41.65228738,2.0,0.0
3562," 390 ROLLING HILLS ROAD,-,-,FREEDOM,PENNSYLVANIA,15042",1.0,0.0,0.0,7.0,40.6734661,40.6734661,2.0,0.0
3563," 390 VINEYARD WAY STE 505,-,-,WEST GROVE,PENNSYLVANIA,19390",1.0,0.0,0.0,29.0,39.83288792,39.83288792,2.0,0.0
3564," 3900 CITY AVE APT J310,-,-,PHILADELPHIA,PENNSYLVANIA,19131",1.0,0.0,0.0,101.0,40.00849820000001,40.00849820000001,2.0,0.0
3565," 3900 CITY AVE,APT M1121,-,PHILADELPHIA,PENNSYLVANIA,19131",1.0,0.0,0.0,101.0,40.00849820000001,40.00849820000001,2.0,0.0
3566," 3901 UPPER VALLEY ROAD,-,-,PARKESBURG,PENNSYLVANIA,19365",1.0,0.0,0.0,29.0,39.95468744,39.95468744,2.0,0.0
3567," 391 EAGLE ROAD,-,-,NEWTOWN,PENNSYLVANIA,18940",1.0,0.0,0.0,17.0,40.26318059,40.26318059,2.0,0.0
3568," 391 ESSEX CT,-,-,PERKASIE,PENNSYLVANIA,18944",1.0,0.0,0.0,17.0,40.35999459,40.35999459,2.0,0.0
3569," 391 WASHINGTON AVE,-,-,OAKMONT,PENNSYLVANIA,15139",1.0,0.0,0.0,3.0,40.5163156,40.5163156,2.0,0.0
3570," 3910 GIDEON ROAD,-,-,BROOKHAVEN,PENNSYLVANIA,19015",1.0,0.0,0.0,45.0,39.8532776,39.8532776,2.0,0.0
3571," 3910 MILAN RD,-,-,MILAN,PENNSYLVANIA,18831",1.0,0.0,0.0,15.0,41.89120925,41.89120925,2.0,0.0
3572," 3911 REIFF PL,-,3911 REIFF PL,READING,PENNSYLVANIA,19606",1.0,0.0,0.0,11.0,40.33712461,40.33712461,2.0,0.0
3573," 3912 GATEWAY DRIVE,APT B2,-,PHILADELPHIA,PENNSYLVANIA,19145",0.0,0.0,1.0,101.0,39.90617808,39.90617808,0.0,0.0
3574," 3912 MANOR ST,-,-,PHILADELPHIA,PENNSYLVANIA,19128",1.0,0.0,0.0,101.0,40.02183151,40.02183151,2.0,0.0
3575," 3912 REIFF PLACE,-,-,READING,PENNSYLVANIA,19606",0.0,0.0,1.0,11.0,40.3161776,40.3161776,0.0,0.0
3576," 3914 RIDGEWOOD DR,-,-,ERIE,PENNSYLVANIA,16506",1.0,0.0,0.0,49.0,42.07035595,42.07035595,2.0,0.0
3577," 392 SCHUYLKILL RD,-,-,BIRDSBORO,PENNSYLVANIA,19508",1.0,0.0,0.0,11.0,40.2686706,40.2686706,2.0,0.0
3578," 3920 MARKET STREET SUITE 100,-,-,CAMP HILL,PENNSYLVANIA,17011",1.0,0.0,0.0,41.0,40.23834424,40.23834424,2.0,0.0
3579," 3920 MARKET STREET,SUITE 100,-,CAMP HILL,PENNSYLVANIA,17011",1.0,0.0,0.0,41.0,40.23834424,40.23834424,2.0,0.0
3580," 3922 DAISY DR,-,-,ENOLA,PENNSYLVANIA,17025",1.0,0.0,0.0,41.0,40.29537977,40.29537977,2.0,0.0
3581," 3923 SHELLEY ROAD,-,-,HUNTINGDON VALLEY,PENNSYLVANIA,19006",1.0,0.0,0.0,91.0,40.14337284,40.14337284,2.0,0.0
3582," 3925 BUTLER ST,UNIT A405,-,PITTSBURGH,PENNSYLVANIA,15201-3222",1.0,0.0,0.0,3.0,40.4680943,40.4680943,2.0,0.0
3583," 393 PAXSON LANE,-,-,LANGHORNE,PENNSYLVANIA,19047",1.0,0.0,0.0,17.0,40.20415943,40.20415943,2.0,0.0
3584," 3934 FOSTER ST.,#337,-,PITTSBURGH,PENNSYLVANIA,15201",1.0,0.0,0.0,3.0,40.46905870000001,40.46905870000001,2.0,0.0
3585," 3934 FOSTER STREET,UNIT B505,-,PITTSBURGH,PENNSYLVANIA,15201",1.0,0.0,0.0,3.0,40.46905870000001,40.46905870000001,2.0,0.0
3586," 3939 CHESTNUT ST,APT 508,-,PHILADELPHIA,PENNSYLVANIA,19104",1.0,0.0,0.0,101.0,39.95587667,39.95587667,2.0,0.0
3587," 394 E.  ROSEVILLE RD,-,-,LANCASTER,PENNSYLVANIA,17601",1.0,0.0,0.0,71.0,40.07899409,40.07899409,2.0,0.0
3588," 394 EAST ROSEVILLE ROAD,-,-,LANCASTER,PENNSYLVANIA,17601",0.0,1.0,0.0,71.0,40.07899409,40.07899409,0.0,2.0
3589," 394 HERITAGE LANE,-,-,KING OF PRUSSIA,PENNSYLVANIA,19406",1.0,0.0,0.0,91.0,40.09638795,40.09638795,2.0,0.0
3590," 3940 GRANT AVE,-,-,PHILADELPHIA,PENNSYLVANIA,19114",0.0,0.0,1.0,101.0,40.06097758,40.06097758,0.0,0.0
3591," 3945 CHESTNUT STREET,APT 907,-,PHILADELPHIA,PENNSYLVANIA,19104",1.0,0.0,0.0,101.0,39.95592403,39.95592403,2.0,0.0
3592," 395 GEORGETOWN RD,-,-,DARLINGTON,PENNSYLVANIA,16115",1.0,0.0,0.0,7.0,40.7768819,40.7768819,2.0,0.0
3593," 395 LEIBY LN,-,-,KUTZTOWN,PENNSYLVANIA,19530",1.0,0.0,0.0,11.0,40.569631099999995,40.569631099999995,2.0,0.0
3594," 395 SAINT JOHN'S CHURCH ROAD,-,-,CAMP HILL,PENNSYLVANIA,17011",0.0,0.0,1.0,41.0,40.23169279,40.23169279,0.0,0.0
3595," 3952 CONSTANCE RD,-,-,PHILADELPHIA,PENNSYLVANIA,19114",1.0,0.0,0.0,101.0,40.06336075,40.06336075,2.0,0.0
3596," 3953 N 17TH ST,-,-,PHILADELPHIA,PENNSYLVANIA,19140",1.0,0.0,0.0,101.0,40.01372921,40.01372921,2.0,0.0
3597," 3955 BIGELOW BLVD,APT 1002,-,PITTSBURGH,PENNSYLVANIA,15213",1.0,0.0,0.0,3.0,40.4528795,40.4528795,2.0,0.0
3598," 3956 LILAC ROAD ,-,-,ALLENTOWN,PENNSYLVANIA,18103",1.0,0.0,0.0,77.0,40.55676029999999,40.55676029999999,2.0,0.0
3599," 3964 EDENVILLE ROAD,-,-,CHAMBERSBURG,PENNSYLVANIA,17202",0.0,0.0,1.0,55.0,39.96394637,39.96394637,0.0,0.0
3600," 397 WEST RIDGE PIKE,-,-,LIMERICK,PENNSYLVANIA,19468",1.0,0.0,0.0,91.0,40.23178146,40.23178146,2.0,0.0
3601," 3975 TRINDLE ROAD,-,-,CAMP HILL,PENNSYLVANIA,17011",1.0,0.0,0.0,41.0,40.233312100000006,40.233312100000006,2.0,0.0
3602," 398 LANGBERG LANE,-,-,AMBLER,PENNSYLVANIA,19002",1.0,0.0,0.0,91.0,40.18377856,40.18377856,2.0,0.0
3603," 398 W MAYFIELD CIRCLE,-,-,BETHLEHEM,PENNSYLVANIA,18020",1.0,0.0,0.0,95.0,40.70349522,40.70349522,2.0,0.0
3604," 3983 POWELL ROAD,-,-,CHESTER SPRINGS,PENNSYLVANIA,19425",1.0,0.0,0.0,29.0,40.10220784,40.10220784,2.0,0.0
3605," 3992 ROUNDTOP ROAD,-,-,ELIZABETHTOWN,PENNSYLVANIA,17022",1.0,0.0,0.0,71.0,40.16634009,40.16634009,2.0,0.0
3606," 4 BRANDYWINE DRIVE ,-,-,HORSHAM,PENNSYLVANIA,19044",1.0,0.0,0.0,91.0,40.19177466,40.19177466,2.0,0.0
3607," 4 DOUGLAS DRIVE,-,-,HUNTINGDON VLY,PENNSYLVANIA,19006",1.0,0.0,0.0,17.0,40.14512295,40.14512295,2.0,0.0
3608," 4 GREEN HILL LANE,-,-,WYNNEWOOD,PENNSYLVANIA,19096",0.0,0.0,1.0,91.0,39.98271679,39.98271679,0.0,0.0
3609," 4 GREENBRIAR CIRCLE,-,-,RUSSELL,PENNSYLVANIA,16345",1.0,0.0,0.0,123.0,41.92770683,41.92770683,2.0,0.0
3610," 4 MEADOWS DRIVE,-,-,MILLVILLE,PENNSYLVANIA,17846",1.0,0.0,0.0,37.0,41.11667634,41.11667634,2.0,0.0
3611," 4 RESERVOIR ROAD,-,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.96670255,39.96670255,2.0,0.0
3612," 4 SECRETARIAT CIR,-,-,MEDIA,PENNSYLVANIA,19063",1.0,0.0,0.0,45.0,39.90735057,39.90735057,2.0,0.0
3613," 4 SOUTH MAIN STREET,-,-,SHREWSBURY,PENNSYLVANIA,17361",1.0,0.0,0.0,133.0,39.76840421,39.76840421,2.0,0.0
3614," 4 SWAN DR,-,-,PITTSBURGH,PENNSYLVANIA,15237",1.0,0.0,0.0,3.0,40.549760299999996,40.549760299999996,2.0,0.0
3615," 4 TERRY DRIVE,ATRIUM STE # 8,SUITE #8,NEWTOWN,PENNSYLVANIA,18940",1.0,0.0,0.0,17.0,40.22988422,40.22988422,2.0,0.0
3616," 4 VICTOR LN,-,-,MECHANICSBURG,PENNSYLVANIA,17050",1.0,0.0,0.0,41.0,40.28272992,40.28272992,2.0,0.0
3617," 4 WESNER LANE,-,-,DANVILLE,PENNSYLVANIA,17821",1.0,0.0,0.0,93.0,40.98875751,40.98875751,2.0,0.0
3618," 4 WILLIAMS RD,-,-,MALVERN,PENNSYLVANIA,19355",1.0,0.0,0.0,29.0,40.01762226,40.01762226,2.0,0.0
3619," 4 WOODLAND DRIVE ,-,-,GLEN MILLS,PENNSYLVANIA,19342",0.0,0.0,1.0,45.0,39.87084544,39.87084544,0.0,0.0
3620," 4 YOUMANS ROAD,-,-,WELLSBORO,PENNSYLVANIA,16901",1.0,0.0,0.0,117.0,41.74302704,41.74302704,2.0,0.0
3621," 40 BROWNCREST DR,-,-,WEST WYOMING,PENNSYLVANIA,18644",1.0,0.0,0.0,79.0,41.321754999999996,41.321754999999996,2.0,0.0
3622," 40 GREENLEAF ROAD,-,-,YORK,PENNSYLVANIA,17406",1.0,0.0,0.0,133.0,39.99634043,39.99634043,2.0,0.0
3623," 40 LAURELWOOD LANE,-,-,MOUNT PLEASANT,PENNSYLVANIA,15666",1.0,0.0,0.0,129.0,40.14210607,40.14210607,2.0,0.0
3624," 40 LINCOLN WAY,SUITE 325,-,NORTH HUNTINGDON,PENNSYLVANIA,15642",1.0,0.0,0.0,129.0,40.33889109,40.33889109,2.0,0.0
3625," 40 ORIOLE AVE,-,-,MEDIA,PENNSYLVANIA,19063",1.0,0.0,0.0,45.0,39.9150904,39.9150904,2.0,0.0
3626," 40 UNION AVE,-,-,NEW HOLLAND,PENNSYLVANIA,17557",1.0,0.0,0.0,71.0,40.10524482,40.10524482,2.0,0.0
3627," 400 KEYSTONE AVENUE,APT #2,-,CRESSON,PENNSYLVANIA,16630",1.0,0.0,0.0,21.0,40.46224543,40.46224543,2.0,0.0
3628," 400 LOBLOLLY DR,-,-,GIBSONIA,PENNSYLVANIA,15044",1.0,0.0,0.0,3.0,40.6474241,40.6474241,2.0,0.0
3629," 400 N. 67TH STREET,-,-,HARRISBURG,PENNSYLVANIA,17111",1.0,0.0,0.0,43.0,40.26885342,40.26885342,2.0,0.0
3630," 400 NAZARETH DRIVE,-,-,NAZARETH,PENNSYLVANIA,18064",0.0,1.0,0.0,95.0,40.76725974,40.76725974,0.0,2.0
3631," 400 ORCHARD LANE,-,-,MANHEIM,PENNSYLVANIA,17545",1.0,0.0,0.0,71.0,40.16875839,40.16875839,2.0,0.0
3632," 400 PENN CENTER BLVD,BUILDING 4 SUITE 414,-,PITTSBURGH,PENNSYLVANIA,15235",0.0,0.0,1.0,3.0,40.427943400000004,40.427943400000004,0.0,0.0
3633," 400 S 40TH STREET. APT. 317,-,-,PHILADELPHIA,PENNSYLVANIA,19104",1.0,0.0,0.0,101.0,39.95069849,39.95069849,2.0,0.0
3634," 400 S ORANGE STREET,APT 202,-,MEDIA,PENNSYLVANIA,19063",1.0,0.0,0.0,45.0,39.91587598,39.91587598,2.0,0.0
3635," 4000 WEGMANS DRIVE,SUITE 100,-,BETHLEHEM,PENNSYLVANIA,18017",1.0,0.0,0.0,95.0,40.66535261,40.66535261,2.0,0.0
3636," 4002 LINGLESTOWN ROAD,-,-,HARRISBURG,PENNSYLVANIA,17112",2.0,0.0,0.0,43.0,40.33440447,40.33440447,4.0,0.0
3637," 4002 ORCHARD CIRCLE,-,-,MCKEES ROCKS,PENNSYLVANIA,15136",1.0,0.0,0.0,3.0,40.4765285,40.4765285,2.0,0.0
3638," 4003 DUCKHORN DRIVE,-,-,MOON TOWNSHIP,PENNSYLVANIA,15108",1.0,0.0,0.0,3.0,40.4732148,40.4732148,2.0,0.0
3639," 4004 TRINDLE ROAD,-,-,CAMP HILL,PENNSYLVANIA,17011",1.0,0.0,0.0,41.0,40.23516088,40.23516088,2.0,0.0
3640," 4008 HOWLEY ST,-,-,PITTSBURGH,PENNSYLVANIA,15224",0.0,0.0,1.0,3.0,40.463789299999995,40.463789299999995,0.0,0.0
3641," 4008 PARK PLACE,-,-,GLENSHAW,PENNSYLVANIA,15116",1.0,0.0,0.0,3.0,40.5423968,40.5423968,2.0,0.0
3642," 4009 CLARIDON DRIVE,-,-,MARS,PENNSYLVANIA,16046",1.0,0.0,0.0,3.0,40.672593799999994,40.672593799999994,2.0,0.0
3643," 401 AMBERSON AVE,APT. 120,-,PITTSBURGH,PENNSYLVANIA,15232",1.0,0.0,0.0,3.0,40.4531114,40.4531114,2.0,0.0
3644," 401 BALLYTORE ROAD,-,-,WYNNEWOOD,PENNSYLVANIA,19096",1.0,0.0,0.0,91.0,39.99669862,39.99669862,2.0,0.0
3645," 401 CARLTON AVENUE,-,-,WYNCOTE,PENNSYLVANIA,19095",0.0,1.0,0.0,91.0,40.08372957,40.08372957,0.0,2.0
3646," 401 SENECA ST,-,-,LESTER,PENNSYLVANIA,19029",1.0,0.0,0.0,45.0,39.87221085,39.87221085,2.0,0.0
3647," 401 SOUTH BROAD STREET,-,-,LITITZ,PENNSYLVANIA,17543",1.0,0.0,0.0,71.0,40.15017793,40.15017793,2.0,0.0
3648," 401 SOUTH MAPLE AVENUE,-,-,GREENSBURG,PENNSYLVANIA,15601",0.0,0.0,1.0,129.0,40.29955002,40.29955002,0.0,0.0
3649," 401 WEST BROAD STREET,-,-,QUAKERTOWN,PENNSYLVANIA,18951",2.0,0.0,0.0,17.0,40.44169586,40.44169586,4.0,0.0
3650," 4010 LINGLESTOWN ROAD,-,-,HARRISBURG,PENNSYLVANIA,17112",1.0,0.0,0.0,43.0,40.33465667,40.33465667,2.0,0.0
3651," 4010 LINGLESTOWN ROAD,-,-,LINGLESTOWN,PENNSYLVANIA,17112",1.0,0.0,0.0,43.0,40.33465667,40.33465667,2.0,0.0
3652," 4014 CIRCLE AVENUE,-,-,READING,PENNSYLVANIA,19606",1.0,0.0,0.0,11.0,40.31165770000001,40.31165770000001,2.0,0.0
3653," 4016 BEALE AVENUE,-,-,ALTOONA,PENNSYLVANIA,16601",0.0,0.0,1.0,13.0,40.48681621,40.48681621,0.0,0.0
3654," 4019 POND VIEW DRIVE,-,-,CLARKS SUMMIT,PENNSYLVANIA,18411",1.0,0.0,0.0,69.0,41.50300959,41.50300959,2.0,0.0
3655," 402 EAGLE LN,-,-,DOYLESTOWN,PENNSYLVANIA,18901",1.0,0.0,0.0,17.0,40.26963742,40.26963742,2.0,0.0
3656," 402 EISENHOWER DRIVE,-,-,NATRONA HEIGHTS,PENNSYLVANIA,15065",1.0,0.0,0.0,3.0,40.6330598,40.6330598,2.0,0.0
3657," 402 LOWER STATE ROAD,-,-,NORTH WALES,PENNSYLVANIA,19454",1.0,0.0,0.0,91.0,40.2235625,40.2235625,2.0,0.0
3658," 402 MCFARLAN ROAD,SUITE 303,-,KENNETT SQUARE,PENNSYLVANIA,19348",1.0,0.0,0.0,29.0,39.85446908,39.85446908,2.0,0.0
3659," 402 N BROOKSIDE DRIVE,-,-,OXFORD,PENNSYLVANIA,19363",1.0,0.0,0.0,29.0,39.79179569,39.79179569,2.0,0.0
3660," 402 SLEICHTER LANE,-,-,CHAMBERSBURG,PENNSYLVANIA,17202",1.0,0.0,0.0,55.0,39.94838496,39.94838496,2.0,0.0
3661," 403 COAL STREET,-,-,PORT CARBON,PENNSYLVANIA,17965",1.0,0.0,0.0,107.0,40.69871676,40.69871676,2.0,0.0
3662," 403 EARLINGTON RD,-,-,HAVERTOWN,PENNSYLVANIA,19083",1.0,0.0,0.0,45.0,39.977932,39.977932,2.0,0.0
3663," 403 ECHO DELL RD,-,-,DOWNINGTOWN,PENNSYLVANIA,19335",1.0,0.0,0.0,29.0,40.03961485,40.03961485,2.0,0.0
3664," 403 N FIVE POINTS ROAD,-,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.97350686,39.97350686,2.0,0.0
3665," 403 NORTH FIVE POINTS ROAD,-,-,WEST CHESTER,PENNSYLVANIA,19380",1.0,0.0,0.0,29.0,39.97350686,39.97350686,2.0,0.0
3666," 403 S JULIANA STREET,-,-,BEDFORD,PENNSYLVANIA,15522",1.0,0.0,0.0,9.0,40.0142145,40.0142145,2.0,0.0
3667," 403 SANTA ANITA DR,-,-,NORTH WALES,PENNSYLVANIA,19454",1.0,0.0,0.0,91.0,40.25409216,40.25409216,2.0,0.0
3668," 403 SCHOOL LANE,-,-,TELFORD,PENNSYLVANIA,18969",0.0,1.0,0.0,91.0,40.31858224,40.31858224,0.0,2.0
3669," 403 SCOTT DRIVE,-,-,SHIPPENSBURG,PENNSYLVANIA,17257",1.0,0.0,0.0,41.0,40.05078321,40.05078321,2.0,0.0
3670," 403 TRAIL ROAD N.,-,-,ELIZABETHTOWN,PENNSYLVANIA,17022",1.0,0.0,0.0,71.0,40.18876172,40.18876172,2.0,0.0
3671," 403 W LANCASTER AVE,-,-,SHILLINGTON,PENNSYLVANIA,19607",1.0,0.0,0.0,11.0,40.3057512,40.3057512,2.0,0.0
3672," 403 W LANCASTER AVENUE,-,-,SHILLINGTON,PENNSYLVANIA,19607",1.0,0.0,0.0,11.0,40.3057512,40.3057512,2.0,0.0
3673," 4030 CORTLAND DRIVE ,-,-,NEW PARIS,PENNSYLVANIA,15554",0.0,0.0,1.0,9.0,40.1087281,40.1087281,0.0,0.0
3674," 4030 IRVING ST,APT 202,-,PHILADELPHIA,PENNSYLVANIA,19104",0.0,0.0,1.0,101.0,39.95248684,39.95248684,0.0,0.0
3675," 4036 JUPITER DRIVE,-,-,ALLISON PARK,PENNSYLVANIA,15101",0.0,0.0,1.0,3.0,40.5625498,40.5625498,0.0,0.0
3676," 404 CORINTHIAN AVE,-,-,HATBORO,PENNSYLVANIA,19040",1.0,0.0,0.0,91.0,40.18004223,40.18004223,2.0,0.0
3677," 404 FLORAL VALE BOULEVARD,-,-,YARDLEY,PENNSYLVANIA,19067",1.0,0.0,0.0,17.0,40.21942173,40.21942173,2.0,0.0
3678," 404 LAKESIDE PARK,-,-,SOUTHAMPTON,PENNSYLVANIA,18966",0.0,0.0,1.0,17.0,40.15903283,40.15903283,0.0,0.0
3679," 404 MAIN STREET,-,-,HARLEYSVILLE,PENNSYLVANIA,19438",1.0,0.0,0.0,91.0,40.26978852,40.26978852,2.0,0.0
3680," 404 MCFARLAN RD,SUITE 302,-,KENNETT SQUARE,PENNSYLVANIA,19348",0.0,0.0,1.0,29.0,39.85428324,39.85428324,0.0,0.0
3681," 404 NORTH LEWIS ROAD,-,-,ROYERSFORD,PENNSYLVANIA,19468",1.0,0.0,0.0,91.0,40.20185512,40.20185512,2.0,0.0
3682," 404 RT 313 SR#1,-,-,DUBLIN,PENNSYLVANIA,18917",1.0,0.0,0.0,17.0,40.3654935,40.3654935,2.0,0.0
3683," 404 S ENOLA DR,-,-,ENOLA,PENNSYLVANIA,17025",1.0,0.0,0.0,41.0,40.28003957,40.28003957,2.0,0.0
3684," 4040 PRESIDENTIAL BLVD,APT 2120  BLDG 21,-,PHILADELPHIA,PENNSYLVANIA,19131",1.0,0.0,0.0,101.0,40.00706011,40.00706011,2.0,0.0
3685," 4044 AUTUMN RIDGE ROAD,-,-,BETHLEHEM,PENNSYLVANIA,18017",1.0,0.0,0.0,95.0,40.67326376,40.67326376,2.0,0.0
3686," 4045 BALTIMORE AVE,D8,-,PHILADELPHIA,PENNSYLVANIA,19104",1.0,0.0,0.0,101.0,39.94994185,39.94994185,2.0,0.0
3687," 4046 DIANE WAY,-,-,DOYLESTOWN,PENNSYLVANIA,18902",1.0,0.0,0.0,17.0,40.32877309,40.32877309,2.0,0.0
3688," 4047 DAYTON RD,-,-,DREXEL HILL,PENNSYLVANIA,19026",1.0,0.0,0.0,45.0,39.94110825,39.94110825,2.0,0.0
3689," 405 ARCADIA COURT,9370 MCKNIGHT ROAD,-,PITTSBURGH,PENNSYLVANIA,15237",0.0,0.0,1.0,3.0,40.54882342,40.54882342,0.0,0.0
3690," 405 CENTER ST,-,-,BETHLEHEM,PENNSYLVANIA,18018",0.0,1.0,0.0,95.0,40.61891682,40.61891682,0.0,2.0
